@RELATION neu_predicate

@ATTRIBUTE nrc_0 numeric
@ATTRIBUTE nrc_1 numeric
@ATTRIBUTE nrc_2 numeric
@ATTRIBUTE nrc_3 numeric
@ATTRIBUTE nrc_4 numeric
@ATTRIBUTE nrc_5 numeric
@ATTRIBUTE nrc_6 numeric
@ATTRIBUTE nrc_7 numeric
@ATTRIBUTE punc_0 numeric
@ATTRIBUTE punc_1 numeric
@ATTRIBUTE unigram_people numeric
@ATTRIBUTE unigram_feel numeric
@ATTRIBUTE unigram_person numeric
@ATTRIBUTE unigram_stop numeric
@ATTRIBUTE unigram_wan numeric
@ATTRIBUTE unigram_lost numeric
@ATTRIBUTE unigram_amazing numeric
@ATTRIBUTE unigram_baby numeric
@ATTRIBUTE unigram_girl numeric
@ATTRIBUTE unigram_true numeric
@ATTRIBUTE unigram_understand numeric
@ATTRIBUTE unigram_forever numeric
@ATTRIBUTE unigram_hurt numeric
@ATTRIBUTE unigram_forget numeric
@ATTRIBUTE unigram_profile numeric
@ATTRIBUTE unigram_knew numeric
@ATTRIBUTE unigram_truth numeric
@ATTRIBUTE unigram_ill numeric
@ATTRIBUTE unigram_stuck numeric
@ATTRIBUTE unigram_fight numeric
@ATTRIBUTE unigram_broken numeric
@ATTRIBUTE unigram_cute numeric
@ATTRIBUTE unigram_strong numeric
@ATTRIBUTE unigram_speak numeric
@ATTRIBUTE unigram_trust numeric
@ATTRIBUTE unigram_step numeric
@ATTRIBUTE unigram_shut numeric
@ATTRIBUTE unigram_count numeric
@ATTRIBUTE unigram_lonely numeric
@ATTRIBUTE unigram_swear numeric
@ATTRIBUTE unigram_color numeric
@ATTRIBUTE unigram_meant numeric
@ATTRIBUTE unigram_fix numeric
@ATTRIBUTE unigram_relationship numeric
@ATTRIBUTE unigram_confused numeric
@ATTRIBUTE unigram_chat numeric
@ATTRIBUTE unigram_sexy numeric
@ATTRIBUTE unigram_deserve numeric
@ATTRIBUTE unigram_aint numeric
@ATTRIBUTE unigram_attack numeric
@ATTRIBUTE unigram_ugly numeric
@ATTRIBUTE unigram_purple numeric
@ATTRIBUTE unigram_wide numeric
@ATTRIBUTE unigram_judge numeric
@ATTRIBUTE unigram_wanting numeric
@ATTRIBUTE unigram_forgive numeric
@ATTRIBUTE unigram_freak numeric
@ATTRIBUTE unigram_treat numeric
@ATTRIBUTE unigram_rainbow numeric
@ATTRIBUTE unigram_hurry numeric
@ATTRIBUTE unigram_poke numeric
@ATTRIBUTE unigram_ninja numeric
@ATTRIBUTE unigram_disease numeric
@ATTRIBUTE unigram_bibber numeric
@ATTRIBUTE unigram_randomly numeric
@ATTRIBUTE unigram_refuse numeric
@ATTRIBUTE unigram_potatoes numeric
@ATTRIBUTE unigram_bleeding numeric
@ATTRIBUTE unigram_dangerous numeric
@ATTRIBUTE unigram_forgetting numeric
@ATTRIBUTE unigram_hyper numeric
@ATTRIBUTE unigram_flower numeric
@ATTRIBUTE unigram_proof numeric
@ATTRIBUTE unigram_inspiration numeric
@ATTRIBUTE unigram_highly numeric
@ATTRIBUTE unigram_ego numeric
@ATTRIBUTE unigram_relief numeric
@ATTRIBUTE unigram_numb numeric
@ATTRIBUTE unigram_cheat numeric
@ATTRIBUTE unigram_grandparent numeric
@ATTRIBUTE unigram_target numeric
@ATTRIBUTE unigram_bullet numeric
@ATTRIBUTE unigram_worrying numeric
@ATTRIBUTE unigram_sword numeric
@ATTRIBUTE unigram_disappointment numeric
@ATTRIBUTE unigram_shaking numeric
@ATTRIBUTE unigram_bump numeric
@ATTRIBUTE unigram_sensitive numeric
@ATTRIBUTE unigram_cage numeric
@ATTRIBUTE unigram_exception numeric
@ATTRIBUTE unigram_counter numeric
@ATTRIBUTE unigram_puzzle numeric
@ATTRIBUTE unigram_hiccup numeric
@ATTRIBUTE unigram_spite numeric
@ATTRIBUTE unigram_sherlock numeric
@ATTRIBUTE unigram_native numeric
@ATTRIBUTE unigram_adductive numeric
@ATTRIBUTE unigram_bond numeric
@ATTRIBUTE unigram_gaming numeric
@ATTRIBUTE unigram_sucking numeric
@ATTRIBUTE unigram_frost numeric
@ATTRIBUTE unigram_hoodie numeric
@ATTRIBUTE unigram_squeeze numeric
@ATTRIBUTE unigram_pounding numeric
@ATTRIBUTE unigram_hernia numeric
@ATTRIBUTE unigram_abyss numeric
@ATTRIBUTE unigram_jealousy numeric
@ATTRIBUTE unigram_conscience numeric
@ATTRIBUTE unigram_bonding numeric
@ATTRIBUTE unigram_agony numeric
@ATTRIBUTE unigram_yees numeric
@ATTRIBUTE unigram_lipstick numeric
@ATTRIBUTE unigram_uncertainty numeric
@ATTRIBUTE unigram_react numeric
@ATTRIBUTE unigram_sie numeric
@ATTRIBUTE unigram_nan numeric
@ATTRIBUTE unigram_urs numeric
@ATTRIBUTE unigram_sublime numeric
@ATTRIBUTE unigram_downside numeric
@ATTRIBUTE unigram_neurotic numeric
@ATTRIBUTE unigram_evanescence numeric
@ATTRIBUTE unigram_vile numeric
@ATTRIBUTE bigram_total_invalid numeric
@ATTRIBUTE bigram_wan_na numeric
@ATTRIBUTE bigram_laugh_love numeric
@ATTRIBUTE bigram_na_go numeric
@ATTRIBUTE bigram_smile_love numeric
@ATTRIBUTE bigram_give_up numeric
@ATTRIBUTE bigram_know_laugh numeric
@ATTRIBUTE bigram_time_laugh numeric
@ATTRIBUTE bigram_smile_laugh numeric
@ATTRIBUTE bigram_make_laugh numeric
@ATTRIBUTE bigram_going_back numeric
@ATTRIBUTE bigram_shut_up numeric
@ATTRIBUTE bigram_see_people numeric
@ATTRIBUTE bigram_never_know numeric
@ATTRIBUTE bigram_very_much numeric
@ATTRIBUTE bigram_laugh_much numeric
@ATTRIBUTE bigram_laugh_think numeric
@ATTRIBUTE bigram_grow_up numeric
@ATTRIBUTE bigram_fun_laugh numeric
@ATTRIBUTE bigram_laugh_still numeric
@ATTRIBUTE bigram_laugh_never numeric
@ATTRIBUTE bigram_always_laugh numeric
@ATTRIBUTE bigram_laugh_feel numeric
@ATTRIBUTE bigram_fun_smile numeric
@ATTRIBUTE bigram_being_laugh numeric
@ATTRIBUTE bigram_life_love numeric
@ATTRIBUTE bigram_love_people numeric
@ATTRIBUTE bigram_sad_laugh numeric
@ATTRIBUTE bigram_walk_away numeric
@ATTRIBUTE bigram_people_rate numeric
@ATTRIBUTE bigram_finally_finished numeric
@ATTRIBUTE bigram_early_morning numeric
@ATTRIBUTE bigram_people_really numeric
@ATTRIBUTE bigram_hurry_up numeric
@ATTRIBUTE bigram_amazing_laugh numeric
@ATTRIBUTE bigram_know_smile numeric
@ATTRIBUTE bigram_laugh_finally numeric
@ATTRIBUTE bigram_laugh_baby numeric
@ATTRIBUTE time_slot_0_6 numeric
@ATTRIBUTE time_slot_6_11 numeric
@ATTRIBUTE time_slot_11_16 numeric
@ATTRIBUTE time_slot_16_21 numeric
@ATTRIBUTE gender numeric
@ATTRIBUTE seeded_lda_0 numeric
@ATTRIBUTE seeded_lda_1 numeric
@ATTRIBUTE seeded_lda_2 numeric
@ATTRIBUTE seeded_lda_3 numeric
@ATTRIBUTE seeded_lda_4 numeric
@ATTRIBUTE seeded_lda_5 numeric
@ATTRIBUTE seeded_lda_6 numeric
@ATTRIBUTE seeded_lda_7 numeric
@ATTRIBUTE seeded_lda_8 numeric
@ATTRIBUTE seeded_lda_9 numeric
@ATTRIBUTE class {0, 1}

@DATA
8,25,0,8,58,0,25,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,1,17,33,4,10,5,0,5,14,4,5,0
6,7,6,4,36,4,17,10,0,0,3,2,0,0,0,0,1,2,8,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,49,11,0,26,12,9,9,9,0,14,10,4,0,0
7,9,4,7,43,7,26,25,0,0,3,1,0,1,0,0,1,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,4,15,16,0,16,19,5,8,7,0,13,23,3,0,0
4,12,2,8,56,3,42,14,0,0,20,10,2,1,2,4,8,0,1,6,1,1,1,3,0,2,1,1,2,4,1,1,2,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,5,8,48,1,22,23,18,18,2,0,11,1,0,0,0
11,1,5,11,23,13,23,5,0,0,4,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,22,14,0,1,3,11,0,6,14,13,11,22,14,0
2,11,0,2,50,2,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,13,0,5,4,5,8,4,1,1,5,5,58,0
2,19,2,7,53,8,37,15,0,0,3,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,3,29,64,1,29,17,9,15,5,0,9,8,4,0,0
13,6,6,20,33,13,26,6,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,15,1,5,15,32,2,9,8,10,1,1
0,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,4,1,7,1,1,3,1,74,3,2,3,0,0
4,9,6,7,30,8,26,9,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,10,10,0,16,11,1,16,9,0,19,15,6,2,0
11,3,9,11,33,11,25,14,0,0,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,2,10,0,21,12,5,15,9,0,19,11,3,0,0
7,14,4,14,43,10,29,11,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,11,14,0,9,9,24,3,5,1,26,4,7,7,0
7,11,4,10,46,9,41,12,0,0,7,4,0,2,0,2,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,62,65,0,11,5,14,10,4,4,20,10,8,9,0
0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,15,5,10,5,36,1
1,7,1,1,69,1,64,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,9,19,0,3,2,4,1,1,36,1,7,6,34,0
2,5,2,5,23,8,14,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,7,10,0,15,1,10,4,7,0,30,22,3,3,0
5,9,4,7,41,5,32,13,0,0,13,6,7,4,8,4,10,12,7,3,3,2,0,0,1,1,1,0,5,1,0,1,1,0,0,0,1,0,1,1,1,2,2,0,0,1,1,0,0,1,2,0,1,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,18,1,1,1,2,2,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,289,233,128,22,1,17,19,9,16,6,2,9,8,9,0,0
5,14,5,6,45,5,35,14,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,15,11,32,0,23,11,5,19,15,0,14,7,1,0,0
7,9,4,8,32,7,26,11,0,0,10,14,2,5,1,1,3,3,5,3,0,2,0,0,0,2,2,0,1,2,3,1,0,0,0,0,0,1,3,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,106,33,90,0,15,11,4,15,4,0,19,14,12,0,0
0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,5,5,11,5,27,16,5,0
0,6,0,0,48,6,41,6,0,0,0,3,1,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,9,17,7,1,26,17,23,13,6,0,4,3,1,1,0
1,20,2,3,52,1,31,14,0,0,2,1,0,1,0,0,3,4,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,4,12,1,33,29,10,11,1,0,5,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,7,2,13,7,2,44,7,2,2,7,0
0,14,0,0,57,0,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,21,13,3,16,1,1,6,26,3,6,0
4,4,4,7,78,2,70,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,8,1,14,23,18,16,2,0,7,13,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,15,7,7,23,7,7,7,7,7,1
5,13,5,7,38,7,26,19,0,0,17,7,6,4,0,0,7,0,0,3,2,0,1,3,4,2,0,3,0,0,1,0,1,1,0,3,1,2,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,59,234,1,31,7,4,15,0,0,21,14,1,0,0
6,10,3,8,36,7,25,13,0,0,33,30,6,10,8,2,1,5,6,1,1,4,3,3,5,1,3,2,3,0,1,2,2,1,0,1,0,1,2,0,4,2,1,2,3,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,304,102,52,91,1,22,19,8,13,3,0,13,15,3,0,0
9,12,6,9,53,6,37,21,0,0,1,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,11,1,14,25,27,0,5,3,14,0,4,3,0
